date,WS_1.5m,WD_1.5m,Ta_1.5m,Ta_2.8m,RH_1.5m,RH_2.8m,Vapor_1.5m,Vapor_2.8m,P,RainSnow,PAR,Rn,Ts_0cm,Ts_20cm,Ts_50cm,Ts_100cm,Ts_200cm,Swc_0cm,Swc_20cm,Swc_50cm,Swc_100cm,Swc_200cm,H,LE,Fc
2011/3/6 04:00,5.003,209,-8.55,-8.96,22.14,22.59,0.071,0.07,605.03,212.9539,0,-89.3,-10.38,-2.265,-1.733,-0.086,2.544,0.005,0.096,0.181,0.133,0.394,-64.139,-3.072717579,2.481
2011/3/6 05:00,1.71,256.7,-9.61,-10.13,23.33,23.88,0.069,0.068,605.28,212.9539,0,-83.7,-11.67,-2.235,-1.724,-0.067,2.542,0.005,0.095,0.181,0.133,0.394,-30.469,-3.050276657,0.919
2011/3/6 06:00,1.604,272.2,-14.17,-14.81,37.84,39.15,0.077,0.076,605.06,212.9539,0,-77.72,-13.29,-2.228,-1.728,-0.081,2.54,0.004,0.095,0.181,0.133,0.394,-20.728001,-3.027835735,0.494
2011/3/6 07:00,1.663,16.92,-13.88,-14.86,37.71,39.56,0.079,0.076,605.35,213.1172,0,-74.69,-14.58,-2.232,-1.732,-0.074,2.536,0.004,0.095,0.181,0.133,0.394,-19.641334,-3.005394813,0.555
2011/3/6 08:00,1.125,7.533,-14.33,-15.23,44.33,45.86,0.09,0.086,605.85,212.9539,0,-71.08,-15.62,-2.232,-1.721,-0.073,2.549,0.004,0.093,0.181,0.133,0.394,-18.554667,-2.98295389,0.616
2011/3/6 09:00,1.15,6.825,-15.32,-16.17,47.11,48.25,0.088,0.084,606.23,212.9539,0,-65.81,-16.28,-2.254,-1.721,-0.073,2.538,0.004,0.093,0.181,0.133,0.394,-17.468,-2.960512968,0.677
2011/3/6 10:00,1.057,106.9,-16.22,-16.88,46.47,48.12,0.08,0.079,606.9,213.1172,111.934838,-13.16,-15.44,-2.286,-1.721,-0.073,2.538,0.004,0.092,0.181,0.133,0.394,0.314,-2.938072046,-0.265
2011/3/6 11:00,0.527,256.2,-11.91,-11.9,34.27,33.92,0.084,0.083,607.47,212.9539,491.47151,115.9,-10.24,-2.329,-1.71,-0.074,2.548,0.006,0.09,0.181,0.133,0.394,25.846001,-2.915631124,-1.207
2011/3/6 12:00,1.873,339.2,-9.44,-9.56,31.5,31.18,0.094,0.092,607.6,206.1346,1075.87854,289.7,-2.664,-2.392,-1.719,-0.072,2.536,0.008,0.09,0.181,0.133,0.394,79.269997,-2.893190202,-3.525
2011/3/6 13:00,0.937,310.1,-5.815,-5.697,25.86,25.24,0.102,0.101,607.51,209.5341,1284.79609,356.9,5.015,-2.471,-1.711,-0.086,2.532,0.01,0.088,0.181,0.133,0.394,120.747002,-2.87074928,-5.172
2011/3/6 14:00,1.565,19.45,-4.125,-4.046,21.05,20.51,0.095,0.093,606.8,212.7905,1487.53043,425,11.16,-2.531,-1.717,-0.093,2.525,0.011,0.088,0.181,0.133,0.394,134.593002,-2.848308357,-5.102
2011/3/6 15:00,3.265,22.63,-2.942,-2.772,18.71,18.17,0.092,0.091,606,212.7905,1402.27708,396.3,14.01,-2.591,-1.701,-0.099,2.54,0.011,0.088,0.182,0.133,0.394,220.772995,-2.825867435,-8.835
2011/3/6 16:00,2.318,341.7,-1.394,-1.235,16.3,15.78,0.09,0.088,605.49,208.2367,1506.4548,423.9,17.28,-2.597,-1.706,-0.083,2.534,0.011,0.088,0.182,0.133,0.394,190.686005,-2.803426513,-7.845
2011/3/6 17:00,5.028,273.7,-0.503,-0.08,12.81,12.37,0.076,0.075,604.97,212.7905,1098.92505,276.7,15.51,-2.597,-1.706,-0.083,2.534,0.01,0.089,0.182,0.133,0.394,178.182999,-2.780985591,-7.015
2011/3/6 18:00,5.592,215.5,-0.451,-0.082,13.24,12.86,0.078,0.078,604.86,212.7905,751.72844,172,12.12,-2.575,-1.706,-0.083,2.534,0.009,0.09,0.181,0.133,0.394,153.636993,-2.758544669,-6.462
2011/3/6 19:00,7.377,182.2,-0.911,-0.688,16.21,15.74,0.093,0.091,604.73,212.7905,652.60971,139.4,8.92,-2.531,-1.706,-0.083,2.534,0.009,0.091,0.182,0.133,0.394,113.152,-2.736103746,-4.341
2011/3/6 20:00,5.945,249.1,-1.078,-1.047,9.48,9.37,0.054,0.053,605.05,212.9539,242.08204,-9.3,4.928,-2.488,-1.706,-0.083,2.523,0.008,0.092,0.182,0.133,0.394,39.282001,-2.713662824,-1.974
2011/3/6 21:00,5.831,236.2,-2.604,-2.838,10.11,10.13,0.051,0.05,605.71,212.7905,2.7112439,-87.6,0.424,-2.457,-1.697,-0.073,2.523,0.007,0.092,0.182,0.133,0.394,-30.417,-2.691221902,1.027
2011/3/6 22:00,5.873,234.5,-3.64,-3.955,11.09,11.14,0.052,0.051,606.6,212.9539,0,-98.9,-2.466,-2.412,-1.695,-0.093,2.525,0.006,0.093,0.182,0.133,0.394,-37.625,-2.66878098,1.762
2011/3/6 23:00,5.361,231.9,-4.681,-5.1,11.78,11.94,0.051,0.05,607.48,212.9539,0,-99.3,-4.718,-2.368,-1.695,-0.093,2.525,0.006,0.094,0.182,0.133,0.394,-67.113998,-2.646340058,2.497
2011/3/7 00:00,4.284,233.5,-5.746,-6.246,13.3,13.5,0.053,0.052,608.27,212.9539,0,-95.1,-6.496,-2.34,-1.699,-0.086,2.532,0.005,0.095,0.182,0.133,0.394,-49.377998,-2.623899135,1.856
2011/3/7 01:00,3.651,230.1,-6.893,-7.487,13.39,13.7,0.049,0.048,608.86,212.7905,0,-92.6,-8.19,-2.287,-1.701,-0.076,2.521,0.005,0.096,0.182,0.133,0.394,-66.821999,-2.601458213,2.55
2011/3/7 02:00,3.833,212,-8.14,-8.79,14.54,15.04,0.048,0.047,609.17,212.9539,0,-91.5,-9.45,-2.265,-1.7,-0.076,2.522,0.005,0.096,0.182,0.133,0.394,-52.818001,-2.579017291,1.861
2011/3/7 03:00,5.704,195.5,-8.12,-8.59,18.53,19,0.061,0.061,608.98,212.9539,0,-94,-9.87,-2.243,-1.7,-0.087,2.522,0.005,0.097,0.182,0.133,0.394,-63.943001,-2.556576369,2.791
2011/3/7 04:00,5.871,189.4,-8.09,-8.53,22.31,22.78,0.074,0.073,608.73,212.7905,0,-93.8,-10.15,-2.221,-1.7,-0.087,2.522,0.005,0.097,0.182,0.133,0.394,-44.993,-2.534135447,1.731
2011/3/7 05:00,1.345,307.9,-8.82,-9.21,19.39,19.71,0.061,0.06,608.5,212.9539,0,-87.3,-11.63,-2.195,-1.695,-0.081,2.528,0.004,0.096,0.182,0.133,0.394,-21.110001,-2.511694524,0.623
2011/3/7 06:00,0.998,25.44,-10.09,-10.92,21.16,21.89,0.06,0.058,608.46,212.9539,0,-77.3,-13.6,-2.189,-1.689,-0.086,2.524,0.004,0.096,0.182,0.133,0.394,-20.0115005,-2.489253602,0.5900000000000001
2011/3/7 07:00,1.615,295.8,-14.24,-14.95,35.02,35.77,0.071,0.069,608.47,212.9539,0,-71.07,-14.48,-2.178,-1.689,-0.085,2.525,0.003,0.096,0.182,0.133,0.394,-18.913,-2.46681268,0.557
2011/3/7 08:00,0.975,40.4,-15.41,-16.21,39.75,40.82,0.073,0.071,608.86,212.9539,0,-70.44,-15.54,-2.181,-1.681,-0.077,2.534,0.003,0.095,0.182,0.133,0.394,-16.1245,-2.444371758,0.42900000000000005
2011/3/7 09:00,1.358,130.2,-16.64,-17.59,30.72,32.02,0.051,0.049,609.29,212.9539,0,-61.35,-16.18,-2.199,-1.689,-0.084,2.516,0.003,0.094,0.182,0.133,0.394,-13.336,-2.421930836,0.301
2011/3/7 10:00,0.88,103.3,-15.91,-16.19,33.18,33.26,0.059,0.058,609.62,212.9539,202.17223,5.454,-15.19,-2.221,-1.677,-0.084,2.517,0.003,0.093,0.182,0.133,0.394,-9.958,-2.399489914,0.202
2011/3/7 11:00,0.185,324.8,-10.42,-10.5,28.01,27.66,0.077,0.076,609.79,212.9539,645.30228,153.7,-8.93,-2.263,-1.687,-0.083,2.515,0.005,0.092,0.182,0.133,0.394,42.172001,-2.377048991,-2.448
2011/3/7 12:00,1.05,0.218,-7.465,-7.624,20.09,19.78,0.07,0.068,609.85,206.619,1144.8307,309.4,-0.469,-2.312,-1.682,-0.08,2.518,0.008,0.091,0.183,0.133,0.394,89.516998,-2.354608069,-4.072
2011/3/7 13:00,1.039,347.1,-5.264,-5.331,20.05,19.7,0.083,0.081,609.09,205.4894,1457.7386,397.5,7.328,-2.388,-1.672,-0.091,2.516,0.009,0.09,0.183,0.133,0.394,137.281006,-2.332167147,-5.652
2011/3/7 14:00,2.95,23.03,-3.342,-3.181,17.57,17.05,0.084,0.082,607.87,212.7905,1602.0135,455.7,13.23,-2.434,-1.674,-0.093,2.503,0.01,0.089,0.183,0.133,0.394,203.910995,-2.309726225,-8.102
2011/3/7 15:00,3.823,167.7,-1.183,-0.788,13.15,12.82,0.074,0.074,606.34,212.7905,1110.72936,298.5,12.31,-2.499,-1.685,-0.105,2.512,0.009,0.089,0.183,0.134,0.394,145.123993,-2.287285303,-6.061
2011/3/7 16:00,5.781,177.7,-0.474,-0.085,12.58,12.23,0.074,0.074,605.08,212.7905,1011.23589,275.3,11.03,-2.51,-1.685,-0.094,2.512,0.009,0.089,0.183,0.133,0.394,181.022003,-2.26484438,-7.129
2011/3/7 17:00,6.449,172.7,0.544,1.075,13.76,13.28,0.087,0.088,603.85,212.7905,1487.90517,422.6,14.32,-2.51,-1.674,-0.083,2.512,0.009,0.09,0.183,0.133,0.394,210.582001,-2.242403458,-7.85
2011/3/7 18:00,6.29,178.4,1.039,1.458,13.16,12.75,0.087,0.087,602.96,212.7905,910.24346,219.9,13.19,-2.488,-1.663,-0.094,2.512,0.009,0.091,0.183,0.133,0.394,176.518997,-2.219962536,-6.869
2011/3/7 19:00,5.729,191.5,1.724,2.021,12.39,12.08,0.086,0.085,602.6,212.7905,953.15119,228.2,11.7,-2.444,-1.663,-0.094,2.512,0.009,0.092,0.183,0.133,0.394,130.419006,-2.197521614,-5.246
2011/3/7 20:00,6.232,198.5,0.531,0.567,13.6,13.38,0.086,0.085,602.88,212.6273,462.24179,45.62,7.689,-2.423,-1.663,-0.094,2.512,0.008,0.092,0.183,0.134,0.394,57.241001,-2.175080692,-2.556
2011/3/7 21:00,5.95,183.7,-1.68,-1.856,19.57,19.54,0.106,0.104,603.28,212.7905,6.3387271,-87.4,1.971,-2.379,-1.663,-0.105,2.512,0.007,0.093,0.183,0.134,0.394,-17.174999,-2.152639769,0.489
2011/3/7 22:00,6.799,184.8,-2.665,-2.9,23,23.07,0.115,0.114,604,212.7905,0,-72.94,-0.592,-2.348,-1.675,-0.095,2.512,0.006,0.094,0.183,0.134,0.394,-27.822001,-2.130198847,0.978
2011/3/7 23:00,6.707,185.6,-3.908,-4.198,28.71,28.86,0.131,0.129,604.6,212.9539,0,-85.1,-2.716,-2.303,-1.674,-0.093,2.503,0.006,0.095,0.183,0.134,0.394,-18.740999,-2.107757925,0.582
2011/3/8 00:00,5.946,193.8,-4.766,-5.075,30.14,30.37,0.129,0.127,604.99,212.7905,0,-72.05,-4.122,-2.278,-1.671,-0.09,2.507,0.006,0.096,0.183,0.134,0.394,-37.827,-2.085317003,1.411
2011/3/8 01:00,5.108,192.2,-5.302,-5.584,30.88,31.06,0.127,0.125,605.17,212.7905,0,-60.83,-5.001,-2.246,-1.67,-0.09,2.507,0.006,0.097,0.183,0.134,0.394,-29.208,-2.062876081,0.951
2011/3/8 02:00,4.002,208.6,-5.652,-6.019,28.25,28.61,0.113,0.112,604.81,212.9539,0,-83.9,-6.429,-2.21,-1.667,-0.086,2.511,0.005,0.097,0.183,0.134,0.394,-53.212002,-2.040435159,1.954
2011/3/8 03:00,5.322,197.6,-6.407,-6.804,28.9,29.33,0.109,0.108,604.53,212.7905,0,-84.7,-7.548,-2.184,-1.663,-0.082,2.516,0.005,0.098,0.183,0.134,0.394,-49.113998,-2.017994236,1.836
2011/3/8 04:00,3.324,224.8,-7.4,-7.881,29.09,29.73,0.102,0.101,604.04,212.9539,0,-86.2,-8.74,-2.156,-1.657,-0.087,2.5,0.005,0.098,0.183,0.134,0.394,-46.040001,-1.995553314,1.691
2011/3/8 05:00,0.934,323,-7.241,-7.684,25.23,25.62,0.09,0.088,603.74,212.7905,0,-81.8,-10.71,-2.145,-1.668,-0.097,2.5,0.004,0.098,0.183,0.134,0.394,-31.177501,-1.973112392,1.187
2011/3/8 06:00,1.121,80.1,-8.48,-9.46,28.36,29.52,0.091,0.088,603.57,212.9539,0,-75.02,-12.45,-2.124,-1.657,-0.086,2.513,0.004,0.098,0.183,0.134,0.394,-16.315001,-1.95067147,0.683
2011/3/8 07:00,0.425,259.8,-10.16,-11.57,28.88,30.92,0.081,0.078,603.68,212.9539,0,-69.31,-13.95,-2.108,-1.652,-0.092,2.496,0.004,0.098,0.183,0.134,0.394,-4.772,-1.928230548,0.044
2011/3/8 08:00,2.101,26.12,-12.43,-13.34,39.04,40.73,0.091,0.089,603.9,212.7905,0,-74.54,-14.68,-2.091,-1.656,-0.085,2.504,0.003,0.098,0.183,0.134,0.394,-16.115,-1.905789625,0.711
2011/3/8 09:00,0.906,281.4,-14.13,-14.96,47.75,49.47,0.098,0.095,604.44,212.9539,0,-72.49,-15.65,-2.102,-1.656,-0.085,2.504,0.003,0.097,0.183,0.134,0.394,-7.553,-1.883348703,0.127
2011/3/8 10:00,1.3,127.6,-13.41,-13.51,33.9,34.02,0.074,0.074,604.98,212.9539,268.50121,14.47,-14.71,-2.101,-1.645,-0.084,2.504,0.003,0.096,0.184,0.134,0.394,23.1929995,-1.860907781,-1.1445
2011/3/8 11:00,1.227,175.6,-7.636,-7.531,28.04,27.93,0.097,0.097,605.32,209.6965,739.36202,165.4,-8.06,-2.112,-1.656,-0.096,2.502,0.005,0.095,0.183,0.134,0.394,53.938999,-1.838466859,-2.416
2011/3/8 12:00,1.049,37.48,-4.688,-4.725,20.55,20.3,0.089,0.087,605.33,204.523,1173.68568,303.7,0.431,-2.146,-1.647,-0.088,2.509,0.008,0.094,0.184,0.134,0.394,78.791,-1.816025937,-3.531
2011/3/8 13:00,2.351,24.49,-3.988,-3.992,17.36,17.08,0.079,0.078,605.03,204.684,1528.9392,415.7,8.33,-2.195,-1.652,-0.093,2.503,0.009,0.093,0.183,0.134,0.394,160.279999,-1.793585014,-6.28
2011/3/8 14:00,3.47,33.35,-3.33,-3.085,14.38,13.93,0.069,0.068,604.54,201.3135,1731.2988,477.3,13.23,-2.238,-1.63,-0.093,2.503,0.01,0.092,0.184,0.134,0.394,181.313995,-1.771144092,-7.005
2011/3/8 15:00,5.441,240.6,-1.273,-0.557,8.42,8.14,0.047,0.048,603.68,205.006,1929.911,530.6,16.67,-2.292,-1.641,-0.105,2.49,0.01,0.092,0.184,0.134,0.394,301.54599,-1.74870317,-12.084
2011/3/8 16:00,5.477,217.1,-0.871,-0.22,8.19,7.921,0.047,0.048,602.71,212.7905,1742.541,459.3,17.25,-2.314,-1.641,-0.105,2.49,0.01,0.092,0.184,0.134,0.394,287.889008,-1.726262248,-12.047
2011/3/8 17:00,5.116,227.8,-0.349,0.218,8.27,7.998,0.049,0.05,601.79,212.7905,1406.96133,358.4,16.04,-2.314,-1.641,-0.105,2.49,0.009,0.093,0.184,0.135,0.394,242.046997,-1.703821326,-10.018
2011/3/8 18:00,5.656,208.3,-0.383,0.017,8.19,7.96,0.049,0.049,601.11,212.7905,865.83677,185.9,13.16,-2.314,-1.641,-0.105,2.49,0.008,0.093,0.184,0.135,0.394,160.988007,-1.681380403,-6.959
2011/3/8 19:00,5.066,187.3,-1.046,-0.865,9,8.83,0.051,0.051,600.93,212.7905,519.76438,90.2,8.83,-2.292,-1.641,-0.105,2.49,0.007,0.095,0.184,0.135,0.394,87.190002,-1.658939481,-3.617
2011/3/8 20:00,5.492,227.9,-1.793,-1.817,10.23,10.11,0.055,0.054,600.84,212.7905,153.6434,-28.75,4.328,-2.27,-1.641,-0.105,2.491,0.007,0.095,0.184,0.135,0.394,19.601,-1.636498559,-0.842
2011/3/8 21:00,3.99,215.2,-2.707,-2.907,11.33,11.32,0.057,0.056,601.06,212.7905,8.3136069,-72.58,0.728,-2.216,-1.63,-0.093,2.503,0.006,0.096,0.184,0.135,0.394,-26.261,-1.614057637,0.914
2011/3/8 22:00,5.911,233.2,-4.012,-4.33,9.7,9.77,0.044,0.043,601.45,212.7905,0,-103.9,-2.466,-2.205,-1.63,-0.093,2.481,0.005,0.097,0.184,0.135,0.394,-68.372002,-1.591616715,2.622
2011/3/8 23:00,4.536,230,-5.301,-5.736,10.53,10.65,0.043,0.042,601.85,212.7905,0,-101.7,-4.945,-2.168,-1.626,-0.089,2.486,0.005,0.098,0.184,0.135,0.394,-72.038002,-1.569175793,2.625
2011/3/9 00:00,4.929,191.2,-6.513,-7.002,18.26,18.61,0.069,0.068,602.16,212.7905,0,-93.9,-6.772,-2.14,-1.619,-0.082,2.494,0.004,0.099,0.184,0.135,0.394,-31.292,-1.54673487,2.19
2011/3/9 01:00,5.566,180.3,-6.851,-7.233,27.92,28.28,0.102,0.1,602.35,212.9539,0,-90.9,-7.476,-2.114,-1.615,-0.077,2.499,0.005,0.099,0.184,0.135,0.394,-50.108002,-1.524293948,1.755
2011/3/9 02:00,2.092,195.7,-6.837,-7.407,23.62,24.26,0.087,0.085,602.22,212.9539,0,-85.4,-9.23,-2.091,-1.614,-0.097,2.489,0.004,0.1,0.184,0.135,0.394,-35.664001,-1.501853026,1.202
2011/3/9 03:00,1.321,188.2,-9.43,-10.23,28.2,29.25,0.084,0.082,602.13,212.9539,0,-77.78,-10.99,-2.075,-1.619,-0.092,2.484,0.004,0.1,0.184,0.135,0.394,-16.788,-1.479412104,0.473
2011/3/9 04:00,1.711,55.97,-10.14,-10.74,29.42,30.06,0.083,0.081,602.26,212.9539,0,-60.53,-11.61,-2.058,-1.613,-0.086,2.491,0.004,0.1,0.184,0.135,0.394,-50.428001,-1.456971182,2.406
2011/3/9 05:00,0.816,195.6,-9.32,-9.84,28.99,29.62,0.088,0.086,601.82,212.7905,0,-37.53,-11.29,-2.037,-1.613,-0.086,2.491,0.004,0.1,0.184,0.135,0.394,-16.879,-1.434530259,1.2535
2011/3/9 06:00,0.892,160.1,-10.83,-11.56,29.47,30.18,0.079,0.076,601.61,212.9539,0,-47.61,-11.64,-2.037,-1.613,-0.086,2.491,0.004,0.1,0.185,0.135,0.394,-6.559,-1.412089337,0.101
2011/3/9 07:00,1.494,41.65,-11.81,-12.49,32.48,33.22,0.08,0.078,601.71,212.7905,0,-74.67,-13.18,-2.02,-1.608,-0.091,2.497,0.003,0.1,0.185,0.135,0.394,-6.791,-1.389648415,0.141
2011/3/9 08:00,1.309,147.1,-12.81,-13.82,31.82,33.26,0.073,0.07,601.91,212.7905,0,-69.61,-14.85,-2.015,-1.613,-0.096,2.482,0.003,0.1,0.185,0.135,0.394,0.252,-1.367207493,-0.087
2011/3/9 09:00,1.176,135.1,-15.7,-16.52,38.05,39.24,0.069,0.066,602.23,212.9539,0,-62.23,-15.39,-2.015,-1.602,-0.085,2.494,0.003,0.099,0.185,0.135,0.394,-4.801,-1.344766571,-0.036
2011/3/9 10:00,0.642,210,-15.57,-16.43,42.41,44,0.077,0.075,602.71,212.9539,73.692621,-44.56,-15.83,-2.036,-1.602,-0.084,2.484,0.003,0.097,0.185,0.135,0.394,-8.211,-1.322325648,0.34
2011/3/9 11:00,0.702,175.2,-11.06,-10.95,31.94,31.68,0.084,0.084,603.25,207.9128,623.9421,132.9,-10.22,-2.048,-1.592,-0.086,2.502,0.004,0.096,0.185,0.135,0.394,22.488001,-1.299884726,-1.454
2011/3/9 12:00,1.007,50.35,-6.996,-7.102,22.55,22.16,0.082,0.08,603.34,203.8796,1192.04794,314.7,-0.447,-2.095,-1.595,-0.079,2.474,0.007,0.095,0.185,0.135,0.394,91.167,-1.277443804,-3.787
2011/3/9 13:00,1.267,322.9,-4.446,-4.223,19.45,18.71,0.085,0.083,603.25,200.6738,1751.9095,505.9,9.71,-2.129,-1.608,-0.093,2.481,0.009,0.094,0.185,0.135,0.394,157.858002,-1.255002882,-6.873
2011/3/9 14:00,1.909,203.8,-3.526,-3.044,18.41,17.67,0.087,0.086,603.06,212.7905,2068.5648,610,17.8,-2.177,-1.592,-0.098,2.476,0.01,0.093,0.185,0.135,0.394,213.811996,-1.23256196,-9.056
2011/3/9 15:00,3.153,303.5,-4.865,-4.647,22.16,21.43,0.094,0.093,602.51,212.7905,585.34388,126.5,10.22,-2.225,-1.596,-0.103,2.471,0.008,0.093,0.185,0.135,0.394,120.725998,-1.210121037,-4.86
2011/3/9 16:00,2.234,212.7,-3.69,-3.551,21.39,20.84,0.1,0.098,601.88,212.7905,732.6167,165.4,11.24,-2.248,-1.597,-0.104,2.47,0.008,0.093,0.185,0.136,0.394,106.435997,-1.187680115,-4.609
2011/3/9 17:00,4.826,168.7,-3.361,-2.971,23.52,22.66,0.112,0.111,601.31,212.7905,1086.37126,306.6,11.43,-2.265,-1.593,-0.099,2.475,0.008,0.094,0.185,0.136,0.394,148.003998,-1.165239193,-5.885
2011/3/9 18:00,1.193,144.4,-3.147,-3.012,19.26,18.82,0.093,0.092,601.25,212.7905,442.75531,73.86,8.15,-2.247,-1.596,-0.103,2.471,0.007,0.094,0.186,0.136,0.394,56.917999,-1.142798271,-2.638
2011/3/9 19:00,3.443,21.19,-3.78,-3.708,19.58,19.18,0.091,0.089,601.37,212.7905,255.94742,23.69,4.841,-2.239,-1.588,-0.095,2.48,0.007,0.095,0.186,0.135,0.394,47.241001,-1.120357349,-1.968
2011/3/9 20:00,3.64,12.07,-3.963,-3.952,19.92,19.6,0.091,0.089,601.69,212.7905,154.76762,3.823,2.46,-2.216,-1.587,-0.093,2.481,0.006,0.096,0.186,0.136,0.394,26.299,-1.097916427,-1.176
2011/3/9 21:00,1.376,318.1,-4.717,-4.836,24.8,24.6,0.107,0.105,602.11,212.7905,3.4307447,-47.79,-0.353,-2.195,-1.587,-0.093,2.481,0.006,0.097,0.186,0.136,0.394,10.936499999999999,-1.075475504,-0.547
2011/3/9 22:00,2.571,20.3,-5.424,-5.591,29.63,29.44,0.121,0.119,602.89,212.7905,0,-55.51,-2.596,-2.173,-1.587,-0.093,2.471,0.006,0.098,0.186,0.136,0.394,-4.426,-1.053034582,0.082
2011/3/9 23:00,3.248,312.3,-6.616,-6.8,38.96,38.8,0.145,0.143,603.69,212.7905,0,-40.08,-3.864,-2.142,-1.578,-0.084,2.47,0.005,0.098,0.186,0.136,0.394,-6.255,-1.03059366,0.081
2011/3/10 00:00,2.608,329,-7.412,-7.539,59.88,59.6,0.209,0.206,604.47,212.7905,0,-27.08,-4.236,-2.119,-1.576,-0.082,2.472,0.006,0.099,0.186,0.136,0.394,-2.91,-1.008152738,0.08
2011/3/10 01:00,2.978,151.2,-8.33,-8.52,70.92,70.18,0.231,0.226,604.66,212.7905,0,-40.59,-5.51,-2.093,-1.572,-0.099,2.477,0.005,0.1,0.186,0.136,0.394,-3.668,-0.985711816,0.079
2011/3/10 02:00,2.353,157.4,-8.51,-8.71,71.7,71.32,0.231,0.226,604.81,212.9539,0,-46.47,-6.343,-2.07,-1.582,-0.098,2.478,0.005,0.1,0.186,0.136,0.394,-4.762,-0.963270893,0.078
2011/3/10 03:00,0.116,215.6,-9.2,-9.51,65.06,65.76,0.199,0.196,604.99,212.9539,0,-62.03,-8.15,-2.059,-1.57,-0.097,2.478,0.005,0.1,0.186,0.136,0.394,-0.712777778,-0.940829971,-0.24
2011/3/10 04:00,0.46,112.1,-9.38,-9.98,61.03,62.64,0.184,0.18,605.04,212.7905,0,-69.15,-10.45,-2.037,-1.57,-0.086,2.469,0.004,0.1,0.186,0.136,0.394,3.336444444444445,-0.918389049,0.208
2011/3/10 05:00,1.266,115.7,-10.93,-11.78,61.67,63.75,0.164,0.158,605.1,212.9539,0,-64.36,-11.85,-2.023,-1.578,-0.094,2.472,0.004,0.101,0.186,0.136,0.394,7.385666666666666,-0.895948127,0.046666667
2011/3/10 06:00,0.847,298.2,-12.44,-13.19,62.93,64.26,0.148,0.142,605.17,212.9539,0,-47.52,-12.26,-2.004,-1.57,-0.085,2.482,0.004,0.1,0.186,0.136,0.394,11.434888888888889,-0.873507205,-0.114666667
2011/3/10 07:00,1.246,167.2,-11.82,-12.21,62.97,63.31,0.156,0.152,605.31,212.9539,0.0918113,-32.95,-11.31,-2.009,-1.575,-0.091,2.476,0.004,0.1,0.186,0.136,0.394,15.484111111111112,-0.851066282,-0.276
2011/3/10 08:00,1.927,121.4,-11.98,-12.53,72.01,72.65,0.176,0.17,605.72,212.9539,0,-59.2,-12.36,-2.007,-1.573,-0.1,2.478,0.004,0.099,0.186,0.136,0.394,19.53333333333333,-0.82862536,-0.7755
2011/3/10 09:00,0.744,196,-11.68,-12.22,64.8,65.94,0.163,0.158,606.19,212.9539,0,-62.62,-13.56,-2.026,-1.569,-0.096,2.471,0.004,0.098,0.186,0.136,0.394,23.582555555555555,-0.806184438,-1.275
2011/3/10 10:00,0.998,348,-12.55,-12.92,60.77,61.16,0.142,0.139,606.76,212.9539,261.38115,12.64,-12.65,-2.036,-1.559,-0.096,2.482,0.004,0.097,0.186,0.136,0.394,27.631777777777778,-0.783743516,-1.7745
2011/3/10 11:00,0.293,10.82,-8.14,-8.22,43.99,43.03,0.145,0.141,607.27,211.6487,738.2378,166,-6.677,-2.069,-1.57,-0.097,2.479,0.006,0.096,0.186,0.136,0.394,31.681,-0.761302594,-2.274
2011/3/10 12:00,1.003,329.1,-6.854,-6.897,26.71,26.23,0.098,0.096,607.65,205.006,1179.30678,309.1,1.054,-2.106,-1.564,-0.092,2.461,0.008,0.095,0.187,0.136,0.394,108.662003,-0.738861671,-4.523
2011/3/10 13:00,2.006,343.2,-6.031,-6.048,22.34,21.95,0.087,0.085,607.65,201.9539,1542.0551,424.2,8.58,-2.151,-1.565,-0.093,2.46,0.009,0.094,0.187,0.137,0.394,174.462006,-0.716420749,-7.494
2011/3/10 14:00,2.78,27.91,-5.175,-4.881,22.41,21.5,0.093,0.091,607.39,201.9539,1838.0997,514.1,14.84,-2.195,-1.565,-0.093,2.46,0.01,0.094,0.187,0.136,0.394,231.819,-0.693979827,-9.381
2011/3/10 15:00,2.813,342.1,-4.129,-3.909,17.16,16.57,0.077,0.076,606.87,209.6965,1886.8159,514.6,18.91,-2.226,-1.575,-0.104,2.448,0.01,0.094,0.187,0.136,0.394,236.341003,-0.671538905,-9.4
2011/3/10 16:00,2.724,22.24,-3.538,-3.294,10.7,10.43,0.05,0.05,606.19,212.7905,1856.8367,485.3,21.65,-2.249,-1.555,-0.105,2.458,0.01,0.094,0.187,0.137,0.394,206.964005,-0.649097983,-8.159
2011/3/10 17:00,2.456,1.917,-2.764,-2.563,10.95,10.64,0.055,0.054,605.58,212.6273,1652.6034,411.7,22.72,-2.249,-1.555,-0.105,2.458,0.01,0.095,0.187,0.137,0.394,232.154999,-0.626657061,-9.515
2011/3/10 18:00,3.247,59.98,-2.809,-2.59,9.87,9.61,0.049,0.049,605.1,212.7905,1139.58434,234.9,19.81,-2.227,-1.555,-0.105,2.458,0.009,0.095,0.187,0.137,0.394,146.412994,-0.604216138,-5.939
2011/3/10 19:00,2.895,64.32,-2.695,-2.571,8.68,8.52,0.044,0.043,605.03,212.7905,652.98445,82.8,13.28,-2.206,-1.555,-0.105,2.447,0.008,0.097,0.187,0.137,0.394,92.897003,-0.581775216,-3.964
